OG2_0	ENSG00000178201,NONE,ENSBTAG00000047568
OG15813_0	ENSG00000149635,ENSRNOG00000019110,ENSBTAG00000027327
OG15814_0	ENSG00000186912,ENSRNOG00000002953,ENSBTAG00000040541
OG15815_0	ENSG00000120949,ENSRNOG00000016782,ENSBTAG00000039937
OG15816_0	NONE,ENSRNOG00000046076,ENSBTAG00000040573
OG15818_0	ENSG00000136297,NONE,ENSBTAG00000021913
OG15819_0	ENSG00000090776,ENSRNOG00000006877,ENSBTAG00000015801
OG15820_0	ENSG00000164591,NONE,ENSBTAG00000025136
OG15821_0	ENSG00000111245,NONE,ENSBTAG00000018369
OG15822_0	ENSG00000073536,NONE,ENSBTAG00000019094
OG15823_0	ENSG00000173369,ENSRNOG00000012749,ENSBTAG00000011196
OG15824_0	ENSG00000139610,ENSRNOG00000004725,ENSBTAG00000008900
OG15825_0	ENSG00000169047,ENSRNOG00000014597,ENSBTAG00000021308
OG15826_0	ENSG00000165655,ENSRNOG00000014237,ENSBTAG00000014506
OG15827_0	ENSG00000187695,ENSRNOG00000031408,ENSBTAG00000003244
OG15828_0	ENSG00000099834,ENSRNOG00000017762,ENSBTAG00000047914
OG15829_0	ENSG00000069696,ENSRNOG00000017927,NONE
OG15830_0	ENSG00000154016,ENSRNOG00000002599,ENSBTAG00000003707
OG15831_0	ENSG00000166595,ENSRNOG00000011865,ENSBTAG00000013931
OG15832_0	ENSG00000181656,ENSRNOG00000026953,ENSBTAG00000021101
OG15833_0	ENSG00000114812,ENSRNOG00000047457,ENSBTAG00000006567
OG15834_0	ENSG00000166546,ENSRNOG00000013301,ENSBTAG00000009762
OG15835_0	ENSG00000116996,ENSRNOG00000027506,ENSBTAG00000026085
OG15836_0	ENSG00000088727,ENSRNOG00000020891,ENSBTAG00000019841
OG15837_0	ENSG00000147168,NONE,ENSBTAG00000007626
OG15838_0	ENSG00000147164,ENSRNOG00000004036,ENSBTAG00000007871
OG15839_0	ENSG00000144677,NONE,ENSBTAG00000013402
OG15840_0	ENSG00000125533,ENSRNOG00000010312,ENSBTAG00000010873
OG15842_0	ENSG00000130055,NONE,ENSBTAG00000012863
OG15843_0	ENSG00000108590,ENSRNOG00000014618,ENSBTAG00000021865
OG15844_0	ENSG00000129195,ENSRNOG00000008040,ENSBTAG00000002981
OG15845_0	ENSG00000170439,ENSRNOG00000007927,ENSBTAG00000012896
OG15846_0	ENSG00000061492,ENSRNOG00000020157,ENSBTAG00000005570
OG15848_0	ENSG00000164690,ENSRNOG00000006120,ENSBTAG00000024552
OG15849_0	ENSG00000174013,ENSRNOG00000001753,ENSBTAG00000006388
OG15850_0	ENSG00000181649,ENSRNOG00000020614,ENSBTAG00000031194
OG15851_0	ENSG00000110651,ENSRNOG00000020451,ENSBTAG00000047495
OG15852_0	ENSG00000064201,ENSRNOG00000026039,ENSBTAG00000002702
OG15853_0	ENSG00000167244,ENSRNOG00000020369,ENSBTAG00000013066
OG15854_0	ENSG00000130595,ENSRNOG00000020332,ENSBTAG00000022158
OG15855_0	ENSG00000178026,ENSRNOG00000046428,NONE
OG15856_0	ENSG00000182208,ENSRNOG00000020044,ENSBTAG00000011249
OG15857_0	ENSG00000113520,ENSRNOG00000007624,ENSBTAG00000015957
OG15858_0	ENSG00000124104,ENSRNOG00000015181,NONE
OG15859_0	ENSG00000174775,ENSRNOG00000016611,ENSBTAG00000046644
OG15860_0	ENSG00000198944,NONE,ENSBTAG00000003671
OG15861_0	ENSG00000110721,ENSRNOG00000016791,ENSBTAG00000010304
OG15862_0	ENSG00000100288,ENSRNOG00000011404,ENSBTAG00000016050
OG15863_0	ENSG00000183921,NONE,ENSBTAG00000013052
OG15864_0	ENSG00000101017,ENSRNOG00000018488,ENSBTAG00000020736
OG15865_0	ENSG00000120054,ENSRNOG00000013439,ENSBTAG00000023941
OG15866_0	ENSG00000118137,ENSRNOG00000045679,ENSBTAG00000002258
OG15867_0	ENSG00000214087,ENSRNOG00000049235,ENSBTAG00000030200
OG15868_0	ENSG00000167994,ENSRNOG00000020349,ENSBTAG00000015745
OG15869_0	ENSG00000182676,ENSRNOG00000036690,ENSBTAG00000024929
OG15870_0	ENSG00000188817,ENSRNOG00000027383,ENSBTAG00000013026
OG15871_0	ENSG00000234438,NONE,ENSBTAG00000017471
OG15872_0	ENSG00000213593,ENSRNOG00000005308,ENSBTAG00000002404
OG15873_0	ENSG00000152137,ENSRNOG00000022392,ENSBTAG00000001303
OG15874_0	ENSG00000167286,ENSRNOG00000015994,ENSBTAG00000006452
OG15875_0	ENSG00000161217,ENSRNOG00000001762,ENSBTAG00000016979
OG15876_0	ENSG00000198881,NONE,ENSBTAG00000007211
OG15877_0	ENSG00000184675,NONE,ENSBTAG00000008839
OG15878_0	ENSG00000204116,ENSRNOG00000037919,ENSBTAG00000020826
OG15879_0	ENSG00000174446,ENSRNOG00000010156,ENSBTAG00000005210
OG15880_0	ENSG00000178093,ENSRNOG00000020599,ENSBTAG00000006649
OG15881_0	ENSG00000040608,ENSRNOG00000030920,ENSBTAG00000046677
OG15882_0	ENSG00000167969,ENSRNOG00000008843,ENSBTAG00000009965
OG15883_0	ENSG00000182040,ENSRNOG00000028456,ENSBTAG00000017252
OG15884_0	NONE,ENSRNOG00000002560,ENSBTAG00000006722
OG15885_0	ENSG00000170209,ENSRNOG00000025037,ENSBTAG00000010855
OG15886_0	ENSG00000170190,ENSRNOG00000023476,ENSBTAG00000001110
OG15887_0	ENSG00000239282,ENSRNOG00000006740,ENSBTAG00000018084
OG15888_0	ENSG00000172216,ENSRNOG00000049393,NONE
OG15889_0	ENSG00000255346,NONE,ENSBTAG00000009030
OG15890_0	ENSG00000101935,ENSRNOG00000022166,ENSBTAG00000022288
OG15891_0	ENSG00000172247,ENSRNOG00000009140,NONE
OG15892_0	NONE,ENSRNOG00000025141,ENSBTAG00000020988
OG15893_0	ENSG00000082126,ENSRNOG00000010486,NONE
OG15894_0	ENSG00000104147,NONE,ENSBTAG00000010766
OG15895_0	ENSG00000077721,ENSRNOG00000039985,NONE
OG15896_0	ENSG00000174903,ENSRNOG00000050510,ENSBTAG00000046485
OG15897_0	ENSG00000137960,ENSRNOG00000042152,ENSBTAG00000011733
OG15898_0	ENSG00000212864,ENSRNOG00000010607,ENSBTAG00000047357
OG15899_0	ENSG00000187713,ENSRNOG00000010894,ENSBTAG00000046215
OG15900_0	ENSG00000169252,ENSRNOG00000019217,ENSBTAG00000002144
OG15901_0	ENSG00000187609,NONE,ENSBTAG00000023788
OG15902_0	ENSG00000107281,ENSRNOG00000013895,ENSBTAG00000046140
OG15903_0	ENSG00000180549,ENSRNOG00000014156,ENSBTAG00000046516
OG15904_0	ENSG00000214711,NONE,ENSBTAG00000015865
OG15905_0	ENSG00000103994,ENSRNOG00000048057,ENSBTAG00000004079
OG15906_0	ENSG00000144962,ENSRNOG00000024521,ENSBTAG00000031802
OG15907_0	ENSG00000186795,ENSRNOG00000032706,ENSBTAG00000015062
OG15908_0	ENSG00000205683,ENSRNOG00000008086,ENSBTAG00000025458
OG15909_0	ENSG00000196104,ENSRNOG00000029903,NONE
OG15910_0	ENSG00000214216,NONE,ENSBTAG00000003135
OG15911_0	ENSG00000134153,ENSRNOG00000005884,ENSBTAG00000007385
OG15912_0	ENSG00000106392,ENSRNOG00000007804,ENSBTAG00000004995
OG15913_0	ENSG00000198146,ENSRNOG00000043037,ENSBTAG00000040206
OG15914_0	ENSG00000170153,ENSRNOG00000003479,NONE
OG15915_0	ENSG00000149948,ENSRNOG00000042460,ENSBTAG00000044118
OG15916_0	ENSG00000136504,ENSRNOG00000022664,ENSBTAG00000018699
OG15917_0	ENSG00000117400,ENSRNOG00000028377,ENSBTAG00000003781
OG15918_0	ENSG00000159479,NONE,ENSBTAG00000016899
OG15919_0	ENSG00000157593,ENSRNOG00000019900,ENSBTAG00000008076
OG15920_0	ENSG00000080371,ENSRNOG00000003923,ENSBTAG00000019370
OG15921_0	ENSG00000119725,ENSRNOG00000010985,ENSBTAG00000020327
OG15922_0	ENSG00000156050,ENSRNOG00000011112,ENSBTAG00000020329
OG15923_0	ENSG00000187097,ENSRNOG00000033206,ENSBTAG00000020334
OG15924_0	ENSG00000183379,ENSRNOG00000027645,ENSBTAG00000004218
OG15925_0	ENSG00000167815,ENSRNOG00000003520,ENSBTAG00000012062
OG15926_0	ENSG00000167767,ENSRNOG00000025994,ENSBTAG00000007204
OG15927_0	ENSG00000159596,ENSRNOG00000029152,NONE
OG15928_0	ENSG00000145335,ENSRNOG00000008656,ENSBTAG00000024957
OG15929_0	ENSG00000184305,ENSRNOG00000029321,ENSBTAG00000019808
OG15930_0	ENSG00000172081,ENSRNOG00000018971,ENSBTAG00000014526
OG15931_0	ENSG00000170430,ENSRNOG00000016038,NONE
OG15932_0	ENSG00000100593,ENSRNOG00000050312,ENSBTAG00000039353
OG15933_0	ENSG00000176769,ENSRNOG00000016737,NONE
OG15935_0	ENSG00000171813,NONE,ENSBTAG00000019519
OG15936_0	ENSG00000163623,ENSRNOG00000002149,ENSBTAG00000002518
OG15937_0	NONE,ENSRNOG00000023965,ENSBTAG00000008797
OG15938_0	NONE,ENSRNOG00000027042,ENSBTAG00000003108
OG15939_0	ENSG00000109674,ENSRNOG00000011688,ENSBTAG00000005825
OG15940_0	ENSG00000174332,ENSRNOG00000000138,ENSBTAG00000017986
OG15941_0	ENSG00000211452,NONE,ENSBTAG00000010814
OG15942_0	ENSG00000197769,NONE,ENSBTAG00000012462
OG15943_0	ENSG00000054277,ENSRNOG00000003778,NONE
OG15945_0	ENSG00000162600,NONE,ENSBTAG00000017326
OG15946_0	ENSG00000187510,NONE,ENSBTAG00000000818
OG15947_0	ENSG00000151789,ENSRNOG00000014661,NONE
OG15948_0	ENSG00000197885,ENSRNOG00000008565,NONE
OG15949_0	ENSG00000163499,ENSRNOG00000017996,ENSBTAG00000014819
OG15950_0	ENSG00000153551,ENSRNOG00000010986,ENSBTAG00000001712
OG15951_0	ENSG00000163449,ENSRNOG00000016091,ENSBTAG00000010413
OG15952_0	ENSG00000186684,NONE,ENSBTAG00000038275
OG15953_0	ENSG00000121380,ENSRNOG00000028632,ENSBTAG00000047225
OG15954_0	ENSG00000144120,ENSRNOG00000025484,ENSBTAG00000009058
OG15955_0	ENSG00000113971,ENSRNOG00000048978,ENSBTAG00000005769
OG15956_0	ENSG00000109193,ENSRNOG00000001957,ENSBTAG00000011952
OG15957_0	NONE,ENSRNOG00000049666,ENSBTAG00000030792
OG15958_0	ENSG00000163810,ENSRNOG00000004320,NONE
OG15959_0	ENSG00000100557,NONE,ENSBTAG00000009862
OG15960_0	ENSG00000178974,ENSRNOG00000011704,ENSBTAG00000020533
OG15962_0	ENSG00000176771,NONE,ENSBTAG00000005238
OG15963_0	ENSG00000123739,NONE,ENSBTAG00000015230
OG15964_0	ENSG00000100196,NONE,ENSBTAG00000009886
OG15965_0	ENSG00000100490,ENSRNOG00000038720,ENSBTAG00000004780
OG15966_0	ENSG00000164543,NONE,ENSBTAG00000008143
OG15967_0	ENSG00000155660,ENSRNOG00000006228,ENSBTAG00000017143
OG15968_0	ENSG00000183473,ENSRNOG00000007332,ENSBTAG00000008910
OG15969_0	ENSG00000173418,NONE,ENSBTAG00000001144
OG15970_0	ENSG00000182150,ENSRNOG00000019175,ENSBTAG00000020626
OG15971_0	ENSG00000157870,ENSRNOG00000013468,ENSBTAG00000001727
OG15972_0	ENSG00000251493,ENSRNOG00000043332,ENSBTAG00000045643
OG15973_0	ENSG00000093072,NONE,ENSBTAG00000017313
OG15974_0	ENSG00000063438,ENSRNOG00000014721,ENSBTAG00000026527
OG15975_0	ENSG00000120093,ENSRNOG00000008313,ENSBTAG00000021427
OG15976_0	ENSG00000109794,ENSRNOG00000021693,ENSBTAG00000034393
OG15977_0	ENSG00000134291,ENSRNOG00000008784,ENSBTAG00000000454
OG15978_0	ENSG00000186222,NONE,ENSBTAG00000003766
OG15980_0	ENSG00000178184,NONE,ENSBTAG00000005917
OG15981_0	ENSG00000094914,ENSRNOG00000013445,ENSBTAG00000020179
OG15982_0	ENSG00000206052,ENSRNOG00000038190,ENSBTAG00000046957
OG15983_0	ENSG00000213463,ENSRNOG00000006399,ENSBTAG00000007586
OG15984_0	ENSG00000115998,ENSRNOG00000017380,ENSBTAG00000016939
OG15985_0	ENSG00000176136,ENSRNOG00000016685,ENSBTAG00000009143
OG15986_0	ENSG00000109182,ENSRNOG00000002174,ENSBTAG00000021347
OG15987_0	ENSG00000100243,ENSRNOG00000009592,ENSBTAG00000016516
OG15988_0	ENSG00000131149,ENSRNOG00000017489,ENSBTAG00000009918
OG15989_0	ENSG00000160124,ENSRNOG00000031653,ENSBTAG00000011138
OG15990_0	ENSG00000268439,ENSRNOG00000012828,ENSBTAG00000013126
OG15991_0	ENSG00000111087,ENSRNOG00000025120,ENSBTAG00000006631
OG15992_0	ENSG00000155542,NONE,ENSBTAG00000013426
OG15993_0	ENSG00000116882,ENSRNOG00000019470,ENSBTAG00000000123
OG15994_0	ENSG00000079101,NONE,ENSBTAG00000014012
OG15995_0	ENSG00000173612,ENSRNOG00000000401,NONE
OG15996_0	NONE,ENSRNOG00000025377,ENSBTAG00000044151
OG15998_0	NONE,ENSRNOG00000002994,ENSBTAG00000005604
OG15999_0	ENSG00000130475,ENSRNOG00000033912,ENSBTAG00000002136
OG16000_0	ENSG00000171136,ENSRNOG00000005911,ENSBTAG00000038437
OG16001_0	ENSG00000146360,ENSRNOG00000049580,ENSBTAG00000002868
OG16002_0	ENSG00000165060,ENSRNOG00000015213,ENSBTAG00000001306
OG16003_0	ENSG00000154165,ENSRNOG00000039680,ENSBTAG00000020997
OG16004_0	ENSG00000104388,ENSRNOG00000005963,NONE
OG16005_0	ENSG00000129472,ENSRNOG00000012488,ENSBTAG00000044207
OG16006_0	ENSG00000109501,ENSRNOG00000005108,ENSBTAG00000046671
OG16007_0	ENSG00000040341,ENSRNOG00000042458,ENSBTAG00000002076
OG16008_0	ENSG00000242616,ENSRNOG00000025040,ENSBTAG00000009087
OG16009_0	NONE,ENSRNOG00000000035,ENSBTAG00000002247
OG16010_0	ENSG00000154646,ENSRNOG00000001916,ENSBTAG00000000597
OG16011_0	ENSG00000153563,ENSRNOG00000007178,ENSBTAG00000021141
OG16012_0	ENSG00000156265,ENSRNOG00000001584,ENSBTAG00000007444
OG16013_0	ENSG00000203877,ENSRNOG00000010004,ENSBTAG00000004795
OG16014_0	ENSG00000198478,NONE,ENSBTAG00000018634
OG16015_0	ENSG00000123119,ENSRNOG00000007256,NONE
OG16016_0	ENSG00000205133,ENSRNOG00000039924,ENSBTAG00000047532
OG16017_0	ENSG00000162951,ENSRNOG00000006093,NONE
OG16019_0	NONE,ENSRNOG00000011136,ENSBTAG00000013213
OG16020_0	ENSG00000135631,ENSRNOG00000015575,ENSBTAG00000006162
OG16022_0	NONE,ENSRNOG00000001623,ENSBTAG00000030836
OG16023_0	ENSG00000012174,ENSRNOG00000007644,ENSBTAG00000008183
OG16024_0	ENSG00000176887,ENSRNOG00000030034,NONE
OG16025_0	ENSG00000125968,ENSRNOG00000021750,ENSBTAG00000016169
OG16026_0	ENSG00000134308,ENSRNOG00000008104,ENSBTAG00000002108
OG16027_0	ENSG00000143867,ENSRNOG00000004210,ENSBTAG00000008113
OG16028_0	ENSG00000132031,ENSRNOG00000007388,ENSBTAG00000020893
OG16029_0	ENSG00000115884,ENSRNOG00000006396,ENSBTAG00000011154
OG16030_0	ENSG00000011201,NONE,ENSBTAG00000001049
OG16031_0	ENSG00000006757,ENSRNOG00000026157,ENSBTAG00000015849
OG16032_0	ENSG00000171044,ENSRNOG00000011634,ENSBTAG00000005396
OG16033_0	ENSG00000056998,NONE,ENSBTAG00000013341
OG16034_0	ENSG00000182162,NONE,ENSBTAG00000047839
OG16036_0	ENSG00000169093,NONE,ENSBTAG00000046514
OG16037_0	ENSG00000135951,ENSRNOG00000018376,ENSBTAG00000018991
OG16038_0	ENSG00000184497,ENSRNOG00000026336,ENSBTAG00000019965
OG16040_0	ENSG00000134884,NONE,ENSBTAG00000015124
OG16041_0	ENSG00000102466,ENSRNOG00000009288,NONE
OG16042_0	ENSG00000125249,NONE,ENSBTAG00000020412
OG16043_0	ENSG00000136158,ENSRNOG00000010058,ENSBTAG00000001774
OG16044_0	ENSG00000186047,ENSRNOG00000009181,NONE
OG16045_0	ENSG00000253309,ENSRNOG00000009814,ENSBTAG00000005284
OG16046_0	ENSG00000185742,ENSRNOG00000025463,ENSBTAG00000004130
OG16047_0	ENSG00000187151,NONE,ENSBTAG00000005308
OG16048_0	ENSG00000214376,ENSRNOG00000010480,ENSBTAG00000002751
OG16049_0	ENSG00000134640,ENSRNOG00000008972,NONE
OG16050_0	ENSG00000151365,ENSRNOG00000012404,ENSBTAG00000011666
OG16051_0	ENSG00000175575,NONE,ENSBTAG00000003679
OG16052_0	ENSG00000168806,ENSRNOG00000043002,ENSBTAG00000014472
OG16053_0	ENSG00000168875,ENSRNOG00000022084,ENSBTAG00000022484
OG16054_0	ENSG00000163806,ENSRNOG00000004534,ENSBTAG00000031347
OG16055_0	ENSG00000165066,ENSRNOG00000018147,ENSBTAG00000018495
OG16056_0	ENSG00000204950,ENSRNOG00000030180,ENSBTAG00000047786
OG16057_0	ENSG00000105755,ENSRNOG00000019982,ENSBTAG00000004379
OG16058_0	ENSG00000241484,ENSRNOG00000033570,ENSBTAG00000008858
OG16059_0	ENSG00000215193,ENSRNOG00000049982,ENSBTAG00000011826
OG16060_0	ENSG00000187855,ENSRNOG00000031493,ENSBTAG00000046402
OG16061_0	ENSG00000179886,ENSRNOG00000008686,ENSBTAG00000048160
OG16062_0	ENSG00000147676,ENSRNOG00000008615,ENSBTAG00000011779
OG16063_0	ENSG00000187260,NONE,ENSBTAG00000006232
OG16064_0	ENSG00000146063,ENSRNOG00000002388,ENSBTAG00000019646
OG16065_0	ENSG00000182372,ENSRNOG00000012565,ENSBTAG00000008584
OG16066_0	ENSG00000078589,ENSRNOG00000037839,ENSBTAG00000008555
OG16067_0	ENSG00000184302,ENSRNOG00000006296,NONE
OG16068_0	ENSG00000071203,ENSRNOG00000026387,NONE
OG16069_0	ENSG00000099365,ENSRNOG00000019193,ENSBTAG00000002349
OG16070_0	ENSG00000171130,ENSRNOG00000008218,ENSBTAG00000006022
OG16071_0	ENSG00000113732,ENSRNOG00000003269,ENSBTAG00000015100
OG16072_0	ENSG00000174279,ENSRNOG00000001589,NONE
OG16073_0	ENSG00000163825,ENSRNOG00000037167,ENSBTAG00000018767
OG16074_0	ENSG00000125531,ENSRNOG00000013243,ENSBTAG00000027405
OG16075_0	ENSG00000072401,NONE,ENSBTAG00000020796
OG16076_0	ENSG00000205423,ENSRNOG00000015534,ENSBTAG00000033078
OG16077_0	ENSG00000213316,ENSRNOG00000003244,ENSBTAG00000009737
OG16078_0	ENSG00000074317,ENSRNOG00000018039,ENSBTAG00000009803
OG16079_0	ENSG00000105700,ENSRNOG00000019971,ENSBTAG00000010545
OG16080_0	ENSG00000116922,ENSRNOG00000025065,ENSBTAG00000014325
OG16081_0	ENSG00000257008,ENSRNOG00000024446,ENSBTAG00000013959
OG16082_0	ENSG00000143321,ENSRNOG00000012836,ENSBTAG00000039793
OG16083_0	ENSG00000114455,NONE,ENSBTAG00000018397
OG16084_0	ENSG00000176692,ENSRNOG00000047446,ENSBTAG00000012465
OG16086_0	ENSG00000183979,ENSRNOG00000036685,ENSBTAG00000013898
OG16087_0	ENSG00000188816,ENSRNOG00000020638,ENSBTAG00000017911
OG16088_0	ENSG00000188620,ENSRNOG00000020637,ENSBTAG00000001006
OG16089_0	ENSG00000186907,ENSRNOG00000021513,ENSBTAG00000012621
OG16090_0	ENSG00000188959,ENSRNOG00000012068,ENSBTAG00000003240
OG16091_0	ENSG00000162783,ENSRNOG00000050671,ENSBTAG00000039764
OG16092_0	ENSG00000173641,NONE,ENSBTAG00000010940
OG16093_0	ENSG00000165694,NONE,ENSBTAG00000007344
OG16094_0	ENSG00000178718,ENSRNOG00000018812,ENSBTAG00000021693
OG16095_0	ENSG00000176971,ENSRNOG00000004699,ENSBTAG00000006676
OG16096_0	ENSG00000123689,ENSRNOG00000006019,ENSBTAG00000047766
OG16097_0	ENSG00000188676,ENSRNOG00000025365,ENSBTAG00000005725
OG16098_0	ENSG00000131203,ENSRNOG00000031189,ENSBTAG00000020602
OG16099_0	ENSG00000214114,ENSRNOG00000017166,ENSBTAG00000030337
OG16100_0	ENSG00000188486,ENSRNOG00000010386,ENSBTAG00000038047
OG16101_0	ENSG00000204640,ENSRNOG00000038979,ENSBTAG00000034184
OG16102_0	ENSG00000197696,ENSRNOG00000011011,ENSBTAG00000001388
OG16103_0	ENSG00000268223,ENSRNOG00000025590,ENSBTAG00000039618
OG16104_0	ENSG00000171450,ENSRNOG00000037793,ENSBTAG00000031052
OG16105_0	ENSG00000183145,ENSRNOG00000001684,ENSBTAG00000036019
OG16106_0	ENSG00000173917,ENSRNOG00000008365,ENSBTAG00000009979
OG16107_0	ENSG00000164008,ENSRNOG00000006658,ENSBTAG00000017387
OG16108_0	ENSG00000143436,ENSRNOG00000020869,ENSBTAG00000000797
OG16109_0	ENSG00000185477,ENSRNOG00000023657,ENSBTAG00000045966
OG16110_0	ENSG00000171303,ENSRNOG00000009790,ENSBTAG00000018193
OG16111_0	ENSG00000198832,NONE,ENSBTAG00000031279
OG16112_0	ENSG00000184436,ENSRNOG00000037967,ENSBTAG00000044198
OG16113_0	ENSG00000159445,ENSRNOG00000020829,ENSBTAG00000004772
OG16114_0	ENSG00000242689,ENSRNOG00000012460,ENSBTAG00000003624
OG16115_0	ENSG00000267909,ENSRNOG00000033973,ENSBTAG00000047101
OG16116_0	ENSG00000173825,ENSRNOG00000023318,ENSBTAG00000003079
OG16117_0	ENSG00000123407,ENSRNOG00000016116,ENSBTAG00000000924
OG16118_0	ENSG00000175040,ENSRNOG00000047734,ENSBTAG00000011584
OG16119_0	ENSG00000213578,ENSRNOG00000019317,ENSBTAG00000021426
OG16120_0	ENSG00000104921,ENSRNOG00000001005,ENSBTAG00000004270
OG16121_0	ENSG00000169105,ENSRNOG00000045997,ENSBTAG00000004421
OG16122_0	ENSG00000180806,ENSRNOG00000016199,ENSBTAG00000005606
OG16123_0	ENSG00000143793,ENSRNOG00000002944,ENSBTAG00000020720
OG16124_0	ENSG00000163497,ENSRNOG00000017856,ENSBTAG00000020191
OG16125_0	ENSG00000139651,ENSRNOG00000012192,ENSBTAG00000046481
OG16126_0	ENSG00000141933,ENSRNOG00000008296,ENSBTAG00000010772
OG16127_0	ENSG00000163156,ENSRNOG00000021092,ENSBTAG00000018070
OG16128_0	ENSG00000215475,ENSRNOG00000043061,NONE
OG16129_0	ENSG00000152214,ENSRNOG00000017568,NONE
OG16130_0	ENSG00000130724,ENSRNOG00000043328,ENSBTAG00000013882
OG16131_0	ENSG00000115363,ENSRNOG00000007118,NONE
OG16132_0	ENSG00000214128,ENSRNOG00000013616,ENSBTAG00000001527
OG16134_0	ENSG00000135549,ENSRNOG00000000811,ENSBTAG00000004394
OG16135_0	ENSG00000137098,ENSRNOG00000032539,ENSBTAG00000011442
OG16137_0	ENSG00000162004,NONE,ENSBTAG00000002470
OG16138_0	ENSG00000198435,ENSRNOG00000009354,ENSBTAG00000046122
OG16139_0	ENSG00000165181,NONE,ENSBTAG00000044004
OG16140_0	ENSG00000184162,NONE,ENSBTAG00000001763
OG16141_0	ENSG00000205927,ENSRNOG00000028658,NONE
OG16142_0	ENSG00000184374,ENSRNOG00000008591,ENSBTAG00000017343
OG16143_0	ENSG00000203760,ENSRNOG00000042944,ENSBTAG00000026704
OG16144_0	ENSG00000101236,NONE,ENSBTAG00000007922
OG16145_0	ENSG00000182175,NONE,ENSBTAG00000018603
OG16146_0	ENSG00000177042,ENSRNOG00000018061,ENSBTAG00000009032
OG16147_0	ENSG00000186367,ENSRNOG00000022429,ENSBTAG00000048309
OG16148_0	ENSG00000164287,NONE,ENSBTAG00000021959
OG16149_0	ENSG00000213123,ENSRNOG00000001758,ENSBTAG00000032684
OG16150_0	ENSG00000175505,ENSRNOG00000018752,ENSBTAG00000046110
OG16151_0	ENSG00000175018,ENSRNOG00000026848,ENSBTAG00000007011
OG16152_0	ENSG00000162227,ENSRNOG00000019419,ENSBTAG00000009484
OG16153_0	ENSG00000144655,ENSRNOG00000033433,ENSBTAG00000003845
OG16154_0	ENSG00000110148,ENSRNOG00000017679,ENSBTAG00000005236
OG16155_0	ENSG00000167770,ENSRNOG00000021175,ENSBTAG00000003967
OG16156_0	ENSG00000187905,ENSRNOG00000001872,NONE
OG16157_0	ENSG00000131094,ENSRNOG00000002963,ENSBTAG00000011759
OG16158_0	ENSG00000144119,ENSRNOG00000046863,ENSBTAG00000003771
OG16159_0	ENSG00000156959,ENSRNOG00000007727,ENSBTAG00000010916
OG16161_0	ENSG00000164241,ENSRNOG00000013738,ENSBTAG00000017835
OG16162_0	ENSG00000189227,ENSRNOG00000008340,ENSBTAG00000045628
OG16163_0	ENSG00000233276,ENSRNOG00000048812,NONE
OG16164_0	ENSG00000143384,NONE,ENSBTAG00000015154
OG16165_0	ENSG00000115307,ENSRNOG00000007842,ENSBTAG00000020123
OG16166_0	ENSG00000171532,NONE,ENSBTAG00000004119
OG16167_0	ENSG00000183150,ENSRNOG00000007126,ENSBTAG00000011959
OG16169_0	ENSG00000145198,NONE,ENSBTAG00000040399
OG16170_0	ENSG00000262664,ENSRNOG00000003111,ENSBTAG00000047926
OG16171_0	ENSG00000185591,ENSRNOG00000014084,ENSBTAG00000003021
OG16172_0	ENSG00000166856,ENSRNOG00000004311,ENSBTAG00000039157
OG16174_0	NONE,ENSRNOG00000047635,ENSBTAG00000046341
OG16175_0	ENSG00000136327,ENSRNOG00000022970,ENSBTAG00000013352
OG16176_0	ENSG00000183648,NONE,ENSBTAG00000015156
OG16177_0	ENSG00000161999,ENSRNOG00000019729,ENSBTAG00000033672
OG16178_0	ENSG00000185615,ENSRNOG00000020445,ENSBTAG00000016575
OG16179_0	ENSG00000181029,ENSRNOG00000001003,ENSBTAG00000004268
OG16180_0	ENSG00000145642,ENSRNOG00000013372,ENSBTAG00000009468
OG16181_0	ENSG00000173926,ENSRNOG00000023013,ENSBTAG00000006797
OG16182_0	ENSG00000132275,ENSRNOG00000018766,ENSBTAG00000000697
OG16183_0	ENSG00000185115,NONE,ENSBTAG00000039634
OG16184_0	ENSG00000108511,ENSRNOG00000007823,NONE
OG16185_0	ENSG00000234602,ENSRNOG00000039588,ENSBTAG00000047087
OG16186_0	ENSG00000175155,NONE,ENSBTAG00000019806
OG16187_0	ENSG00000250479,ENSRNOG00000028356,ENSBTAG00000022032
OG16189_0	ENSG00000186710,NONE,ENSBTAG00000011924
OG16190_0	ENSG00000214872,ENSRNOG00000007516,ENSBTAG00000027524
OG16191_0	ENSG00000205177,ENSRNOG00000010963,ENSBTAG00000027577
OG16192_0	ENSG00000179820,ENSRNOG00000016588,ENSBTAG00000018152
OG16193_0	ENSG00000205279,ENSRNOG00000022957,ENSBTAG00000031135
OG16194_0	ENSG00000175203,ENSRNOG00000025481,ENSBTAG00000010624
OG16195_0	ENSG00000165886,ENSRNOG00000013813,ENSBTAG00000012719
OG16196_0	ENSG00000161572,ENSRNOG00000003501,ENSBTAG00000000029
OG16197_0	ENSG00000105447,ENSRNOG00000021058,ENSBTAG00000000080
OG16198_0	ENSG00000129226,ENSRNOG00000037563,ENSBTAG00000000133
OG16199_0	ENSG00000129255,ENSRNOG00000012162,ENSBTAG00000000134
OG16200_0	ENSG00000170604,ENSRNOG00000014252,ENSBTAG00000000154
OG16201_0	ENSG00000031081,ENSRNOG00000003088,ENSBTAG00000000210
